"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","zipcode","goal","date","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","you_call","them_cal","date_3","numdat_3","num_in_3","attr3_s","sinc3_s","fun3_s","intel3_s","amb3_s"
"3778",261,10,0,19,2,11,21,3,3,15,19,291,1,0.3,1,27,4,20,20,15,15,12,18,1,6,7,8,7,6,6,6,6,1,26,10,"Brown University","1,400.00","27,395.00",4,1,4,"10,536",1,7,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,NA,16.6666666666667,22.2222222222222,22.2222222222222,22.2222222222222,16.6666666666667,10,30,15,15,20,10,10,45,10,10,20,5,10,5,8,7,7,8,5,8,8,6,9,1,4,8,8,7,8,6,7,5,1,0,2,0,2,NA,5,8,7,8,8
"3779",261,10,0,19,2,11,21,3,3,4,20,292,0,0.28,0,28,1,20,18,20,17,10,15,0,5,9,7,4,6,4,5,4,2,26,10,"Brown University","1,400.00","27,395.00",4,1,4,"10,536",1,7,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,NA,16.6666666666667,22.2222222222222,22.2222222222222,22.2222222222222,16.6666666666667,10,30,15,15,20,10,10,45,10,10,20,5,10,5,8,7,7,8,5,8,8,6,9,0,6,6,6,8,8,4,6,7,0,0,2,0,2,NA,5,8,7,8,8
"3780",261,10,0,19,2,11,21,3,3,20,21,293,0,0.69,0,28,3,23,18,21,18,10,10,0,5,6,7,6,5,5,5,5,2,26,10,"Brown University","1,400.00","27,395.00",4,1,4,"10,536",1,7,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,NA,16.6666666666667,22.2222222222222,22.2222222222222,22.2222222222222,16.6666666666667,10,30,15,15,20,10,10,45,10,10,20,5,10,5,8,7,7,8,5,8,8,6,9,0,7,6,7,6,5,5,5,5,0,0,2,0,2,NA,5,8,7,8,8
"3781",262,11,0,21,2,11,21,17,17,9,1,273,0,0.19,1,29,2,30,25,18,18,4,5,0,2,8,9,9,8,5,8,4,1,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,1,9,9,9,9,8,7,8,7,0,0,0,0,0,NA,6,9,5,9,3
"3782",262,11,0,21,2,11,21,17,17,11,2,274,0,0.09,0,24,3,30,10,20,20,10,10,0,4,6,7,6,2,5,5,7,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,7,7,8,7,8,4,7,2,0,0,0,0,0,NA,6,9,5,9,3
"3783",262,11,0,21,2,11,21,17,17,3,3,275,0,0.2,1,21,2,25,10,25,5,10,25,1,4,7,8,5,8,7,5,7,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,6,8,8,5,8,5,5,4,0,0,0,0,0,NA,6,9,5,9,3
"3784",262,11,0,21,2,11,21,17,17,16,4,276,0,0.39,1,26,2,24,16,28,14,8,10,0,5,6,7,3,6,6,6,3,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,7,7,8,8,7,6,7,5,0,0,0,0,0,NA,6,9,5,9,3
"3785",262,11,0,21,2,11,21,17,17,17,5,277,0,0.58,1,25,2,60,20,0,20,0,0,0,5,5,5,5,NA,NA,5,1,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,1,8,7,8,7,6,7,8,4,0,0,0,0,0,NA,6,9,5,9,3
"3786",262,11,0,21,2,11,21,17,17,10,6,278,0,0.14,1,32,2,25,15,20,25,10,5,1,5,5,6,7,7,2,6,5,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,6,8,8,8,8,3,7,3,0,0,0,0,0,NA,6,9,5,9,3
"3787",262,11,0,21,2,11,21,17,17,12,7,279,0,0.44,1,25,2,27,15,28,10,10,10,0,6,8,9,3,7,4,5,3,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,7,7,8,7,6,4,7,2,0,0,0,0,0,NA,6,9,5,9,3
"3788",262,11,0,21,2,11,21,17,17,2,8,280,0,0.42,1,25,2,25,20,30,15,5,5,0,3,7,7,5,7,4,4,5,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,6,9,9,7,6,6,7,6,0,0,0,0,0,NA,6,9,5,9,3
"3789",262,11,0,21,2,11,21,17,17,21,9,281,0,0.34,1,27,2,20,20,20,15,5,20,1,6,7,7,5,3,4,8,4,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,6,7,8,7,6,7,7,4,0,0,0,0,0,NA,6,9,5,9,3
"3790",262,11,0,21,2,11,21,17,17,20,10,282,0,0.47,0,23,1,25,15,20,20,10,10,1,7,7,7,7,7,7,7,5,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,8,8,7,7,7,6,6,6,0,0,0,0,0,NA,6,9,5,9,3
"3791",262,11,0,21,2,11,21,17,17,19,11,283,0,0.53,0,27,4,50,10,10,10,10,10,1,10,10,10,10,10,10,10,10,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,6,7,7,7,7,5,7,6,0,0,0,0,0,NA,6,9,5,9,3
"3792",262,11,0,21,2,11,21,17,17,1,12,284,0,0.32,1,27,2,25,20,25,20,10,0,0,5,9,NA,6,NA,NA,7,2,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,8,8,8,6,7,6,7,5,0,0,0,0,0,NA,6,9,5,9,3
"3793",262,11,0,21,2,11,21,17,17,14,13,285,0,-0.09,0,24,6,20,20,25,25,5,5,1,7,7,7,7,7,7,7,7,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,6,8,8,8,6,5,8,4,0,0,0,0,0,NA,6,9,5,9,3
"3794",262,11,0,21,2,11,21,17,17,4,14,286,0,-0.06,1,22,2,10,15,25,15,15,20,0,7,NA,9,7,NA,NA,4,3,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,7,9,8,7,6,5,8,5,0,0,0,0,0,NA,6,9,5,9,3
"3795",262,11,0,21,2,11,21,17,17,5,15,287,0,-0.09,0,22,4,35,40,5,5,7,8,1,6,8,6,6,5,6,6,7,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,6,7,8,6,9,4,6,3,0,0,0,0,0,NA,6,9,5,9,3
"3796",262,11,0,21,2,11,21,17,17,6,16,288,0,0.6,1,27,2,20,20,15,25,10,10,0,4,7,7,6,5,5,6,4,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,9,8,7,8,6,6,7,2,0,0,0,0,0,NA,6,9,5,9,3
"3797",262,11,0,21,2,11,21,17,17,7,17,289,0,0.5,0,28,4,20,30,10,20,0,20,1,6,9,9,7,6,8,8,7,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,8,8,9,8,8,8,8,7,0,0,0,0,0,NA,6,9,5,9,3
"3798",262,11,0,21,2,11,21,17,17,15,18,290,0,0.6,1,34,2,30,10,30,10,5,15,0,3,5,6,5,6,3,3,3,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,6,6,7,6,7,5,6,2,0,0,0,0,0,NA,6,9,5,9,3
"3799",262,11,0,21,2,11,21,17,17,8,19,291,0,0.62,0,27,4,20,20,15,15,12,18,1,5,10,9,7,6,6,5,7,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,7,8,8,7,8,6,7,4,0,0,0,0,0,NA,6,9,5,9,3
"3800",262,11,0,21,2,11,21,17,17,18,20,292,0,0.48,0,28,1,20,18,20,17,10,15,0,10,10,10,4,5,4,5,5,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,10,9,9,6,6,5,9,2,0,0,0,0,0,NA,6,9,5,9,3
"3801",262,11,0,21,2,11,21,17,17,13,21,293,0,0.31,0,28,3,23,18,21,18,10,10,0,3,8,7,4,4,3,3,4,2,29,3,"University of Warsaw","","",2,1,10,"",6,6,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,NA,11.1111111111111,44.4444444444444,22.2222222222222,22.2222222222222,0,10,17,17,17,17,16,16,20,10,10,20,10,30,6,10,5,9,3,6,10,9,4,5,0,8,8,8,8,8,3,7,3,0,0,0,0,0,NA,6,9,5,9,3
"3802",263,12,0,23,2,11,21,14,14,6,1,273,0,0.39,0,29,2,30,25,18,18,4,5,0,2,8,8,9,7,4,8,5,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,1,8,10,10,9,10,5,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3803",263,12,0,23,2,11,21,14,14,8,2,274,1,0.72,0,24,3,30,10,20,20,10,10,1,7,8,9,9,8,9,7,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,1,8,9,8,7,8,5,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3804",263,12,0,23,2,11,21,14,14,21,3,275,0,0.23,0,21,2,25,10,25,5,10,25,1,6,6,7,5,7,7,7,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,5,10,9,7,7,7,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3805",263,12,0,23,2,11,21,14,14,13,4,276,0,0.2,0,26,2,24,16,28,14,8,10,1,8,5,7,8,7,8,8,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,5,9,7,7,7,3,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3806",263,12,0,23,2,11,21,14,14,14,5,277,0,-0.08,0,25,2,60,20,0,20,0,0,0,6,8,7,8,NA,3,8,1,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,8,8,8,8,8,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3807",263,12,0,23,2,11,21,14,14,7,6,278,0,0.57,0,32,2,25,15,20,25,10,5,1,8,8,8,8,8,2,8,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,4,7,7,7,7,3,7,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3808",263,12,0,23,2,11,21,14,14,9,7,279,0,-0.07,0,25,2,27,15,28,10,10,10,0,8,8,8,9,6,4,8,4,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,9,9,8,9,7,5,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3809",263,12,0,23,2,11,21,14,14,20,8,280,0,0.42,0,25,2,25,20,30,15,5,5,1,6,7,8,8,7,5,7,3,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,6,9,9,9,7,3,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3810",263,12,0,23,2,11,21,14,14,18,9,281,0,0.64,0,27,2,20,20,20,15,5,20,1,6,7,9,7,8,6,8,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,7,4,9,6,7,3,7,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3811",263,12,0,23,2,11,21,14,14,17,10,282,1,-0.44,1,23,1,25,15,20,20,10,10,1,8,8,8,8,8,8,8,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,1,9,9,9,9,9,8,9,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3812",263,12,0,23,2,11,21,14,14,16,11,283,0,-0.27,0,27,4,50,10,10,10,10,10,0,1,1,1,1,1,1,1,1,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,1,8,10,9,9,9,5,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3813",263,12,0,23,2,11,21,14,14,19,12,284,0,0.68,0,27,2,25,20,25,20,10,0,0,6,6,NA,6,NA,NA,7,4,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,6,10,9,6,8,3,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3814",263,12,0,23,2,11,21,14,14,11,13,285,0,0.24,0,24,6,20,20,25,25,5,5,1,6,6,6,6,6,6,6,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,6,10,8,7,8,6,7,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3815",263,12,0,23,2,11,21,14,14,1,14,286,0,0.26,0,22,2,10,15,25,15,15,20,1,8,7,8,7,5,8,5,5,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,6,10,10,9,10,5,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3816",263,12,0,23,2,11,21,14,14,2,15,287,0,0.57,0,22,4,35,40,5,5,7,8,0,4,8,8,8,6,NA,6,7,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3817",263,12,0,23,2,11,21,14,14,3,16,288,1,0.18,0,27,2,20,20,15,25,10,10,1,6,5,7,7,6,7,7,4,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,1,5,10,9,7,7,7,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",263,12,0,23,2,11,21,14,14,4,17,289,1,0.18,0,28,4,20,30,10,20,0,20,1,7,9,8,8,5,7,8,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,1,6,10,9,10,8,5,10,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3819",263,12,0,23,2,11,21,14,14,12,18,290,1,0.31,0,34,2,30,10,30,10,5,15,1,5,7,8,7,7,8,7,5,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,1,8,9,9,9,8,7,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3820",263,12,0,23,2,11,21,14,14,5,19,291,0,-0.2,0,27,4,20,20,15,15,12,18,1,5,10,8,8,6,6,6,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,4,10,10,8,10,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3821",263,12,0,23,2,11,21,14,14,15,20,292,1,-0.2,1,28,1,20,18,20,17,10,15,1,6,10,10,8,7,6,7,7,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,1,10,8,9,10,10,7,9,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",263,12,0,23,2,11,21,14,14,10,21,293,0,0.22,0,28,3,23,18,21,18,10,10,0,4,8,8,8,7,5,6,6,2,26,3,"Yale","1,450.00","26,100.00",1,9,10,"11,212",1,6,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,NA,22.2222222222222,22.2222222222222,22.2222222222222,11.1111111111111,22.2222222222222,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,0,9,9,9,4,10,3,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3823",264,13,0,25,2,11,21,15,15,7,1,273,0,0.32,1,29,2,30,25,18,18,4,5,0,5,6,5,5,7,3,4,1,2,26,6,"Columbia University","1,430.00","26,908.00",2,1,3,"20,011",1,6,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,NA,18.75,18.75,31.25,25,6.25,20,30,10,10,20,15,15,30,10,10,20,10,20,8,7,8,9,5,8,7,9,8,6,0,3,6,6,5,6,3,2,3,0,0,4,1,3,1,8,8,8,9,6
"3824",264,13,0,25,2,11,21,15,15,9,2,274,1,0.14,0,24,3,30,10,20,20,10,10,1,6,7,8,8,9,8,6,6,2,26,6,"Columbia University","1,430.00","26,908.00",2,1,3,"20,011",1,6,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,NA,18.75,18.75,31.25,25,6.25,20,30,10,10,20,15,15,30,10,10,20,10,20,8,7,8,9,5,8,7,9,8,6,1,6,8,8,8,7,6,8,6,0,0,4,1,3,1,8,8,8,9,6
"3825",264,13,0,25,2,11,21,15,15,1,3,275,0,0.4,1,21,2,25,10,25,5,10,25,1,5,8,7,7,5,6,5,7,2,26,6,"Columbia University","1,430.00","26,908.00",2,1,3,"20,011",1,6,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,NA,18.75,18.75,31.25,25,6.25,20,30,10,10,20,15,15,30,10,10,20,10,20,8,7,8,9,5,8,7,9,8,6,0,5,6,7,5,8,5,5,6,0,0,4,1,3,1,8,8,8,9,6
"3826",264,13,0,25,2,11,21,15,15,14,4,276,0,0.57,1,26,2,24,16,28,14,8,10,1,8,9,6,8,5,7,9,8,2,26,6,"Columbia University","1,430.00","26,908.00",2,1,3,"20,011",1,6,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,NA,18.75,18.75,31.25,25,6.25,20,30,10,10,20,15,15,30,10,10,20,10,20,8,7,8,9,5,8,7,9,8,6,0,5,6,7,6,6,6,6,5,0,0,4,1,3,1,8,8,8,9,6
